cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,E,A,P,K,A,A,A,D,E,J,H,B,BI,EG,A,E,BM,F,L,CK,0.330514,0.737068,0.61366,0.473202,0.908217,0.240069,0.283691,0.24564,0.30859,0.32446,0.223038,0.220003,0.333292,0.823332,7865.48
A,B,B,B,B,A,A,A,B,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,D,C,B,B,D,A,A,B,A,A,D,D,D,E,E,A,P,L,O,A,B,D,E,J,G,B,AB,EG,C,AS,K,A,L,DC,0.351358,0.620805,0.484196,0.83324,0.405415,0.245256,0.272202,0.59512,0.32496,0.26029,0.26014,0.26476,0.315758,0.725069,8050.82
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,A,B,B,D,B,A,A,A,A,A,C,D,C,E,C,D,T,N,A,A,A,G,G,G,H,K,BI,CS,I,E,BM,A,L,HK,0.472892,0.785784,0.692825,0.564742,0.594196,0.570733,0.558977,0.80438,0.44352,0.63026,0.698978,0.692256,0.51666,0.800971,8061.33
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,D,B,C,A,C,D,B,D,C,A,A,A,A,A,C,D,C,E,C,D,T,I,A,A,A,G,G,H,J,K,BI,EL,E,AH,AK,I,N,HL,0.40028,0.827585,0.728827,0.229617,0.310061,0.510054,0.496698,0.2926,0.38249,0.58796,0.730752,0.717648,0.6426,0.23169,6951.64
A,B,A,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,B,H,D,B,D,E,E,A,P,F,C,A,A,D,E,K,H,B,AB,EG,I,S,BM,C,M,CK,0.325401,0.620805,0.54977,0.473202,0.758711,0.201125,0.269182,0.24564,0.30859,0.21983,0.207238,0.204687,0.3574,0.679256,6919.48
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,B,H,D,B,A,E,C,A,F,F,C,A,A,K,J,F,D,H,BI,CL,E,N,K,A,G,LY,0.538034,0.245921,0.356819,0.802892,0.899152,0.430824,0.509035,0.51256,0.28578,0.58257,0.82184,0.887214,0.185427,0.599446,6533.69
A,B,A,A,B,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,B,B,B,C,B,B,C,A,A,A,A,A,D,D,D,E,A,A,P,L,O,A,B,F,F,F,F,B,BI,CL,A,AR,I,A,K,GS,0.587928,0.737068,0.819748,0.642745,0.568839,0.571597,0.538203,0.45883,0.4937,0.52775,0.651133,0.648446,0.36974,0.422692,7265.49
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,B,D,A,E,E,E,H,F,B,BI,CS,A,K,AE,A,K,DJ,0.503312,0.555782,0.527991,0.373816,0.422268,0.336105,0.350175,0.26847,0.41471,0.44467,0.327915,0.32157,0.318646,0.36146,6416.6
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,A,B,B,C,A,A,A,G,H,D,D,D,E,D,A,P,O,A,A,A,C,E,L,I,B,AB,CM,A,AN,AF,A,M,CB,0.214605,0.681761,0.527991,0.215482,0.295397,0.171743,0.261963,0.2638,0.2418,0.2123,0.169206,0.167768,0.339244,0.280605,6538.16
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,B,B,C,B,D,B,A,A,A,A,A,D,C,C,E,A,D,T,H,D,A,A,H,F,F,K,K,BI,CS,K,AH,L,A,R,IG,0.727451,0.488789,0.527991,0.753703,0.281143,0.813282,0.620848,0.9088,0.80668,0.61459,0.774247,0.761665,0.869135,0.235802,6990.73
A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,B,C,B,C,B,C,B,A,B,A,A,A,D,D,E,E,G,E,R,N,A,A,A,G,F,H,I,F,BI,BT,C,AH,AX,A,O,HK,0.682905,0.555782,0.484196,0.432728,0.534484,0.597862,0.475866,0.57187,0.73271,0.75234,0.588753,0.576121,0.768525,0.254483,8170.68
A,B,A,A,B,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,A,B,A,A,A,A,A,D,D,A,E,C,A,E,L,Q,A,B,G,H,F,G,H,BI,BT,A,AS,AX,A,H,HK,0.227585,0.488789,0.832339,0.432728,0.281143,0.463958,0.731834,0.68308,0.34365,0.43919,0.763153,0.785706,0.19994,0.708549,7968.55
A,B,A,B,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,B,C,B,B,C,A,A,A,A,A,D,C,E,E,E,A,S,L,F,A,B,E,F,I,J,I,AB,EG,C,AK,L,A,N,DJ,0.299256,0.555782,0.61366,0.796346,0.372405,0.344288,0.314714,0.95332,0.32865,0.3148,0.359572,0.352251,0.48667,0.472855,6856.91
A,B,B,A,A,A,A,A,B,B,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,D,B,D,B,B,C,B,B,D,A,A,B,A,A,D,D,D,E,C,A,P,I,Q,A,A,F,F,F,G,D,BI,AC,A,AH,AT,A,K,HC,0.324129,0.422197,0.484196,0.309621,0.364322,0.44646,0.693788,0.57771,0.39447,0.26459,0.511698,0.500382,0.26115,0.230227,7442.64
A,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,D,B,B,D,D,A,A,C,B,B,B,A,A,A,A,A,C,D,D,E,A,A,P,L,F,A,B,E,F,G,F,D,BI,CL,A,K,BO,A,J,FH,0.500412,0.488789,0.792378,0.309621,0.594196,0.462788,0.765681,0.39455,0.456,0.47225,0.484404,0.473688,0.318646,0.360562,7847.62
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,C,A,B,B,B,A,A,A,G,H,D,D,C,E,C,A,D,L,D,A,A,I,H,G,F,D,BI,BT,A,AW,AT,A,K,KQ,0.351358,0.127059,0.419161,0.373816,0.447878,0.374051,0.86201,0.5245,0.37458,0.25604,0.727671,0.714544,0.233856,0.836657,6611.21
A,B,A,B,A,A,A,B,B,A,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,B,B,D,B,B,D,D,A,B,C,B,D,B,A,A,A,B,H,C,C,C,D,G,D,T,F,J,B,A,K,F,F,I,K,BI,EG,K,J,L,A,P,LN,0.838708,0.299102,0.230975,0.761209,0.281143,0.806033,0.742825,0.24564,0.81945,0.79863,0.757468,0.74464,0.844662,0.384757,6466.74
A,B,A,A,A,B,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,C,A,C,D,D,E,C,A,P,K,I,A,A,F,G,H,F,B,BI,EF,A,AF,X,C,J,GC,0.490265,0.681761,0.634224,0.83324,0.836443,0.351223,0.364111,0.68308,0.40455,0.47779,0.535044,0.523266,0.318646,0.217049,7379.81
A,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,D,B,B,B,B,B,B,C,B,B,B,A,A,A,B,H,D,B,C,E,C,A,D,F,D,A,B,H,F,G,F,H,AB,AI,E,AC,X,A,I,IE,0.45271,0.488789,0.215772,0.935299,0.281143,0.404232,0.386554,0.26847,0.39849,0.57172,0.4922,0.481306,0.268941,0.659305,6618.57
A,B,A,A,B,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,A,D,T,L,F,A,B,F,E,E,J,K,BI,CL,A,J,BN,A,N,HB,0.446969,0.488789,0.65431,0.393132,0.919163,0.83572,0.760237,0.46477,0.5084,0.67554,0.6075,0.594646,0.663739,0.386408,7037.29
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,D,B,B,B,B,B,D,C,B,B,C,A,A,A,A,A,D,B,D,E,E,A,P,G,A,A,A,D,E,J,H,B,AB,EB,K,N,X,A,L,CU,0.287238,0.422197,0.506105,0.944513,0.863,0.234535,0.271323,0.64027,0.31763,0.2123,0.217678,0.230661,0.307181,0.603473,6887.13
A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,A,B,C,B,D,B,A,A,A,B,H,C,D,C,E,C,D,T,F,Q,A,A,G,G,G,H,K,BI,CL,A,AV,AE,A,M,HK,0.585115,0.737068,0.692825,0.327354,0.61906,0.543755,0.582789,0.4293,0.46017,0.61459,0.715131,0.701926,0.592264,0.762371,8376.55
A,B,A,B,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,D,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,E,D,T,G,F,A,A,F,F,I,L,K,BI,AI,G,AF,Y,A,P,GC,0.283689,0.488789,0.506105,0.463029,0.551723,0.39689,0.422678,0.819,0.32311,0.36458,0.453334,0.454705,0.651733,0.211188,8285.7
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,B,B,B,C,B,D,B,D,A,A,A,A,D,B,C,E,E,C,T,B,A,A,B,G,F,I,H,G,AB,DH,A,E,BM,A,P,HJ,0.667647,0.245921,0.26357,0.432728,0.725503,0.420474,0.347597,0.67787,0.69676,0.37493,0.415029,0.40609,0.648701,0.815136,8446.75
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,C,B,C,A,B,B,C,A,A,A,A,A,D,D,D,E,A,A,P,K,A,A,A,F,G,G,F,D,BI,CL,A,E,H,E,K,GS,0.503312,0.620805,0.692825,0.284048,0.281143,0.442105,0.864688,0.24123,0.53565,0.50556,0.569745,0.55738,0.336261,0.820766,7973.56
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,D,B,B,B,D,B,B,C,B,B,C,A,A,A,B,H,D,D,D,E,E,A,P,F,A,A,E,D,E,J,H,B,BI,EL,A,J,AF,A,L,CR,0.31405,0.737068,0.527991,0.208655,0.577339,0.240069,0.298248,0.25461,0.34365,0.35434,0.223038,0.236124,0.351299,0.391982,7271.81
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,K,A,A,A,G,J,G,F,D,BI,CI,A,AS,AG,C,K,HV,0.457024,0.785784,0.909173,0.222469,0.281143,0.475088,0.721444,0.36636,0.5042,0.34928,0.853569,0.884122,0.318646,0.723813,7577.35
A,B,A,A,B,A,A,A,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,D,B,B,D,D,D,B,C,B,D,B,D,A,A,B,H,D,D,C,E,E,C,T,F,J,A,G,G,E,G,G,G,BU,DW,A,AW,S,A,O,HV,0.834747,0.422197,0.298977,0.796346,0.568839,0.662161,0.389132,0.55421,0.83505,0.59334,0.4922,0.500382,0.684242,0.836781,8335.32
A,B,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,C,A,D,D,D,E,A,A,P,K,D,A,A,H,G,G,F,B,BI,BT,A,AI,AF,E,K,HX,0.526484,0.555782,0.527991,0.259793,0.473767,0.478315,0.473158,0.3128,0.44559,0.51111,0.689039,0.675759,0.363547,0.347378,6904.74
A,B,A,B,B,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,B,B,B,C,B,D,B,D,A,A,A,A,D,C,C,E,A,C,T,I,O,A,B,J,F,F,G,G,BI,EG,C,E,AD,A,O,LF,0.907272,0.620805,0.356819,0.705434,0.281143,0.844563,0.533048,0.97123,0.93383,0.83814,0.73986,0.772574,0.810511,0.817484,6537.98
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,D,B,D,B,D,B,B,C,B,D,C,A,A,A,A,A,D,D,C,E,C,D,T,O,A,A,A,D,E,G,J,E,BI,CL,A,AH,F,E,M,CW,0.376862,0.785784,0.944251,0.412789,0.465115,0.611915,0.724409,0.61229,0.46853,0.57716,0.4961,0.485119,0.572812,0.236575,6548.79
A,B,A,B,B,A,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,A,A,C,A,D,D,C,E,E,A,D,L,M,A,B,D,F,J,G,A,AB,EG,C,AH,K,A,K,DC,0.351358,0.681761,0.54977,0.83324,0.811271,0.241574,0.298868,0.58934,0.32496,0.26029,0.291268,0.286079,0.276878,0.23902,6703.66
A,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,B,A,A,A,D,D,C,E,E,A,D,L,Q,A,A,D,E,J,F,A,BI,CS,A,AH,AE,A,J,CK,0.282512,0.555782,0.711159,0.412789,0.422268,0.211915,0.309522,0.29758,0.34365,0.30529,0.24541,0.241676,0.222124,0.233629,8115.94
A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,B,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,G,G,A,A,E,F,H,F,B,BI,CS,C,I,AE,A,K,DJ,0.54667,0.737068,0.634224,0.373816,0.302678,0.357412,0.409251,0.26847,0.46226,0.50556,0.366788,0.359249,0.345247,0.29486,6402.17
A,B,B,B,A,A,B,A,B,B,B,B,B,B,A,B,A,A,A,B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,D,B,D,B,B,B,B,C,B,B,D,A,B,C,C,A,D,D,D,E,C,A,P,M,S,A,A,E,F,H,F,B,BI,EB,E,J,AX,A,K,DP,0.484469,0.620805,0.54977,0.452887,0.499798,0.332963,0.377235,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.383353,7307.48
A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,C,B,A,B,D,B,A,A,A,G,H,D,D,C,E,C,D,T,L,O,A,A,G,F,G,I,K,BI,CL,A,AF,BJ,A,N,HQ,0.50911,0.737068,0.57136,0.300956,0.970914,0.62026,0.618755,0.51256,0.42084,0.57172,0.665172,0.651918,0.614594,0.233142,8355.06
A,B,A,B,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,C,D,T,G,F,A,A,H,E,H,M,K,BI,CO,C,E,AJ,A,P,HX,0.266349,0.785784,0.215772,0.432728,0.577339,0.607717,0.520623,0.41182,0.58325,0.57172,0.461077,0.450922,0.741414,0.804795,7531.2
A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,B,B,B,C,B,B,C,A,A,A,A,A,D,B,E,E,A,A,S,K,A,A,D,E,E,F,F,I,AS,CO,A,AN,Q,E,J,GK,0.597726,0.422197,0.54977,0.74604,0.752295,0.55656,0.416548,0.54236,0.66201,0.58257,0.415029,0.40609,0.351299,0.283884,7811.16
A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,A,B,C,B,D,B,D,A,A,A,A,C,D,C,D,A,C,T,H,A,A,C,K,F,F,G,G,BI,CL,A,AS,L,C,O,LN,0.906291,0.785784,0.336963,0.761209,0.372405,0.841136,0.599487,0.97973,0.93383,0.8351,0.832976,0.832658,0.810511,0.715966,7665.74
A,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,D,C,E,C,D,T,F,D,A,B,H,F,F,K,K,BI,CS,A,AH,BM,A,O,IE,0.485918,0.785784,0.506105,0.309621,0.921707,0.758296,0.642545,0.49462,0.45391,0.67065,0.678924,0.698722,0.723122,0.22944,7874.39
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,D,B,D,B,C,A,B,B,D,A,A,A,A,A,C,B,D,E,A,A,P,K,A,A,A,F,E,G,E,B,AB,EG,A,AV,I,I,J,HA,0.553846,0.299102,0.26357,0.696873,0.302678,0.398862,0.391833,0.23688,0.43731,0.50556,0.359572,0.352251,0.301535,0.309734,6839.6
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,C,A,A,C,B,B,B,A,A,A,B,H,C,D,D,E,A,A,P,F,A,A,A,F,F,F,F,D,BI,CL,G,E,AN,A,K,GS,0.475784,0.245921,0.61366,0.189137,0.281143,0.484481,0.781242,0.25918,0.46226,0.40666,0.511698,0.519456,0.30435,0.826559,7258.71
A,B,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,B,A,A,A,D,D,C,E,C,A,D,L,C,A,A,F,H,F,F,D,BI,EG,A,AM,H,A,J,GX,0.362003,0.681761,0.944251,0.383428,0.281143,0.461326,0.853645,0.73247,0.43111,0.36974,0.797841,0.785706,0.231475,0.83411,7155.77
