loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status
25350.0, 36 months,9.17,808.14,B,B2,4 years,MORTGAGE,66000.0,Source Verified,credit_card,24.54,680.0,684.0,8.0,0.0,47286.0,85.4,12.0,Fully Paid
14000.0, 60 months,9.99,297.39,B,B3,4 years,RENT,70272.0,Source Verified,credit_card,18.51,680.0,684.0,8.0,0.0,10148.0,76.3,20.0,Current
14400.0, 60 months,19.99,381.44,E,E4,10+ years,MORTGAGE,342000.0,Verified,other,14.93,670.0,674.0,15.0,2.0,28939.0,89.6,45.0,Fully Paid
35000.0, 36 months,14.33,1201.84,C,C5,10+ years,RENT,95000.0,Verified,debt_consolidation,23.12,665.0,669.0,12.0,0.0,50402.0,94.7,26.0,Fully Paid
24000.0, 36 months,12.05,797.72,C,C1,2 years,OWN,265000.0,Source Verified,major_purchase,12.77,675.0,679.0,16.0,0.0,7686.0,27.1,29.0,Fully Paid
9425.0, 36 months,14.33,323.64,C,C5,3 years,MORTGAGE,40000.0,Source Verified,debt_consolidation,20.28,700.0,704.0,6.0,0.0,7630.0,51.6,14.0,Fully Paid
8000.0, 36 months,11.49,263.78,B,B5,10+ years,MORTGAGE,134368.0,Source Verified,home_improvement,14.73,700.0,704.0,10.0,0.0,33609.0,72.4,14.0,Charged Off
2200.0, 36 months,7.26,68.2,A,A4,10+ years,OWN,22000.0,Verified,debt_consolidation,29.62,780.0,784.0,12.0,0.0,813.0,5.8,23.0,Fully Paid
30000.0, 60 months,14.33,703.2,C,C5,10+ years,MORTGAGE,75000.0,Source Verified,debt_consolidation,11.67,695.0,699.0,12.0,0.0,24051.0,64.0,17.0,Current
30000.0, 60 months,20.99,811.44,E,E5,8 years,MORTGAGE,60000.0,Verified,credit_card,30.31,685.0,689.0,9.0,0.0,43919.0,92.5,20.0,Current
18600.0, 36 months,12.05,618.24,C,C1,4 years,MORTGAGE,145000.0,Source Verified,debt_consolidation,22.08,670.0,674.0,27.0,1.0,33801.0,66.7,54.0,Fully Paid
15000.0, 60 months,12.05,334.05,C,C1,7 years,RENT,45000.0,Source Verified,debt_consolidation,19.83,690.0,694.0,6.0,1.0,10310.0,70.6,16.0,Charged Off
16000.0, 36 months,11.49,527.55,B,B5,,MORTGAGE,48000.0,Verified,credit_card,21.85,675.0,679.0,11.0,0.0,12050.0,50.2,22.0,Charged Off
5000.0, 36 months,12.05,166.2,C,C1,< 1 year,RENT,20000.0,Source Verified,credit_card,38.54,670.0,674.0,6.0,0.0,4993.0,44.6,15.0,Fully Paid
10000.0, 36 months,7.89,312.86,A,A5,8 years,RENT,56000.0,Source Verified,credit_card,29.49,690.0,694.0,25.0,0.0,9724.0,49.6,47.0,Fully Paid
14400.0, 60 months,27.31,442.39,G,G2,1 year,RENT,40000.0,Verified,debt_consolidation,35.37,660.0,664.0,18.0,2.0,6924.0,14.8,45.0,Charged Off
12000.0, 36 months,12.59,401.97,C,C2,10+ years,RENT,99670.0,Source Verified,other,17.47,695.0,699.0,14.0,1.0,17235.0,40.0,20.0,Fully Paid
25000.0, 36 months,9.17,796.98,B,B2,,OWN,95000.0,Not Verified,debt_consolidation,13.13,685.0,689.0,13.0,1.0,17699.0,61.5,36.0,Fully Paid
15000.0, 36 months,9.17,478.19,B,B2,3 years,MORTGAGE,55000.0,Not Verified,credit_card,22.8,710.0,714.0,18.0,0.0,17995.0,53.9,47.0,Fully Paid
20000.0, 60 months,12.05,445.4,C,C1,10+ years,MORTGAGE,58000.0,Not Verified,credit_card,17.17,680.0,684.0,22.0,0.0,27957.0,46.5,40.0,Fully Paid
5000.0, 36 months,13.67,170.09,C,C4,10+ years,MORTGAGE,120000.0,Verified,other,25.33,685.0,689.0,15.0,0.0,52769.0,93.0,40.0,Charged Off
12000.0, 36 months,11.49,395.66,B,B5,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,29.95,680.0,684.0,22.0,0.0,10652.0,35.2,35.0,Fully Paid
15000.0, 60 months,8.18,305.44,B,B1,10+ years,MORTGAGE,77001.0,Not Verified,credit_card,13.72,720.0,724.0,16.0,0.0,16028.0,34.2,34.0,Fully Paid
9075.0, 36 months,12.05,301.64,C,C1,10+ years,RENT,49000.0,Verified,debt_consolidation,32.4,730.0,734.0,23.0,0.0,4193.0,9.7,35.0,Fully Paid
25450.0, 60 months,18.49,653.07,E,E2,1 year,MORTGAGE,65000.0,Source Verified,credit_card,34.98,715.0,719.0,15.0,0.0,23586.0,54.1,33.0,Fully Paid
28000.0, 60 months,18.2,714.07,E,E1,2 years,RENT,102000.0,Source Verified,debt_consolidation,12.18,670.0,674.0,10.0,0.0,14510.0,66.6,32.0,Charged Off
3000.0, 36 months,9.17,95.64,B,B2,2 years,RENT,22546.0,Verified,credit_card,25.83,675.0,679.0,12.0,0.0,7005.0,77.8,20.0,Fully Paid
18000.0, 36 months,8.18,565.56,B,B1,9 years,RENT,88000.0,Source Verified,credit_card,10.71,690.0,694.0,10.0,0.0,17102.0,43.3,16.0,Fully Paid
14000.0, 60 months,14.33,328.16,C,C5,7 years,MORTGAGE,140000.0,Verified,credit_card,15.29,660.0,664.0,17.0,2.0,11850.0,61.1,40.0,Current
35000.0, 60 months,15.41,840.2,D,D1,2 years,MORTGAGE,136000.0,Source Verified,credit_card,13.19,700.0,704.0,14.0,0.0,35732.0,75.2,26.0,Fully Paid
12500.0, 36 months,6.24,381.64,A,A2,10+ years,RENT,74000.0,Verified,credit_card,27.34,750.0,754.0,8.0,0.0,10082.0,42.0,28.0,Fully Paid
8450.0, 36 months,7.26,261.92,A,A4,,MORTGAGE,55000.0,Verified,other,18.24,715.0,719.0,18.0,0.0,14565.0,36.3,32.0,Fully Paid
12000.0, 60 months,13.18,274.15,C,C3,1 year,MORTGAGE,73500.0,Not Verified,debt_consolidation,7.72,660.0,664.0,10.0,0.0,11091.0,64.5,18.0,Current
9600.0, 36 months,13.18,324.3,C,C3,3 years,RENT,37000.0,Verified,debt_consolidation,32.63,665.0,669.0,9.0,1.0,198.0,2.6,18.0,Fully Paid
5000.0, 36 months,14.33,171.7,C,C5,< 1 year,RENT,68000.0,Verified,house,11.17,665.0,669.0,11.0,1.0,1417.0,47.2,20.0,Fully Paid
7000.0, 36 months,11.49,230.8,B,B5,10+ years,MORTGAGE,56791.0,Verified,debt_consolidation,21.3,660.0,664.0,11.0,1.0,4619.0,49.7,30.0,Fully Paid
10000.0, 60 months,17.57,251.61,D,D4,6 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,4.22,675.0,679.0,4.0,1.0,5281.0,71.4,9.0,Fully Paid
20000.0, 60 months,12.05,445.4,C,C1,10+ years,OWN,44000.0,Verified,medical,23.65,730.0,734.0,3.0,0.0,37394.0,92.6,5.0,Fully Paid
15000.0, 60 months,15.41,360.09,D,D1,10+ years,RENT,68000.0,Not Verified,debt_consolidation,13.08,675.0,679.0,7.0,0.0,5572.0,55.2,13.0,Current
10375.0, 36 months,16.55,367.58,D,D2,10+ years,MORTGAGE,90000.0,Verified,small_business,25.25,690.0,694.0,9.0,0.0,14705.0,62.0,12.0,Charged Off
4200.0, 36 months,13.67,142.88,C,C4,,OWN,10860.0,Verified,debt_consolidation,28.95,675.0,679.0,11.0,0.0,8335.0,60.8,20.0,Fully Paid
22500.0, 60 months,9.99,477.95,B,B3,5 years,MORTGAGE,145000.0,Not Verified,debt_consolidation,12.61,695.0,699.0,9.0,0.0,34495.0,57.5,17.0,Current
30000.0, 60 months,18.49,769.83,E,E2,10+ years,RENT,160000.0,Verified,debt_consolidation,25.27,675.0,679.0,13.0,0.0,15959.0,86.7,33.0,Fully Paid
20000.0, 60 months,12.59,450.88,C,C2,7 years,MORTGAGE,101470.0,Not Verified,debt_consolidation,16.73,700.0,704.0,15.0,0.0,24632.0,63.0,34.0,Current
15000.0, 60 months,13.67,346.47,C,C4,10+ years,RENT,92000.0,Source Verified,debt_consolidation,9.08,660.0,664.0,11.0,3.0,12575.0,69.5,18.0,Current
3500.0, 36 months,15.41,122.04,D,D1,4 years,RENT,36000.0,Verified,credit_card,11.73,670.0,674.0,12.0,2.0,3492.0,18.0,27.0,Fully Paid
6000.0, 36 months,9.17,191.28,B,B2,4 years,MORTGAGE,47340.0,Source Verified,debt_consolidation,15.62,675.0,679.0,7.0,0.0,5340.0,65.9,12.0,Fully Paid
10000.0, 36 months,8.18,314.2,B,B1,8 years,MORTGAGE,72000.0,Source Verified,debt_consolidation,23.62,695.0,699.0,9.0,0.0,7997.0,63.8,16.0,Fully Paid
3000.0, 36 months,9.99,96.79,B,B3,10+ years,RENT,32240.0,Source Verified,debt_consolidation,12.96,730.0,734.0,8.0,0.0,3299.0,20.6,12.0,Fully Paid
30000.0, 60 months,12.59,676.32,C,C2,10+ years,MORTGAGE,205000.0,Source Verified,home_improvement,9.4,720.0,724.0,12.0,0.0,12870.0,47.7,27.0,Current
28000.0, 36 months,6.24,854.87,A,A2,10+ years,MORTGAGE,160000.0,Source Verified,debt_consolidation,11.88,745.0,749.0,9.0,0.0,54116.0,54.8,19.0,Fully Paid
16000.0, 36 months,12.05,531.82,C,C1,10+ years,MORTGAGE,78000.0,Source Verified,debt_consolidation,8.92,690.0,694.0,4.0,0.0,15253.0,88.7,10.0,Fully Paid
28000.0, 60 months,18.99,726.19,E,E3,10+ years,MORTGAGE,206000.0,Source Verified,debt_consolidation,11.88,710.0,714.0,13.0,0.0,29227.0,36.8,34.0,Fully Paid
14700.0, 60 months,16.55,361.79,D,D2,3 years,RENT,35000.0,Source Verified,debt_consolidation,13.37,665.0,669.0,18.0,0.0,5282.0,91.1,22.0,Current
35000.0, 36 months,11.49,1154.0,B,B5,10+ years,OWN,90000.0,Source Verified,debt_consolidation,13.59,685.0,689.0,9.0,0.0,15014.0,65.0,30.0,Fully Paid
33000.0, 60 months,12.05,734.91,C,C1,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,21.56,715.0,719.0,17.0,0.0,34913.0,56.0,26.0,Fully Paid
16000.0, 36 months,8.18,502.72,B,B1,10+ years,OWN,115000.0,Not Verified,credit_card,18.92,670.0,674.0,12.0,0.0,16469.0,63.8,18.0,Fully Paid
14000.0, 36 months,16.99,499.07,D,D3,5 years,RENT,115500.0,Source Verified,debt_consolidation,19.49,660.0,664.0,11.0,0.0,3486.0,89.4,43.0,Charged Off
35000.0, 36 months,9.99,1129.19,B,B3,3 years,RENT,189000.0,Verified,debt_consolidation,9.55,685.0,689.0,11.0,0.0,47098.0,85.3,27.0,Fully Paid
7000.0, 36 months,12.59,234.48,C,C2,10+ years,MORTGAGE,115000.0,Source Verified,debt_consolidation,21.61,680.0,684.0,17.0,0.0,16183.0,93.5,35.0,Fully Paid
24000.0, 36 months,9.17,765.1,B,B2,1 year,RENT,182000.0,Source Verified,debt_consolidation,3.33,715.0,719.0,7.0,0.0,5186.0,23.4,8.0,Fully Paid
8000.0, 36 months,6.89,246.62,A,A3,8 years,MORTGAGE,85000.0,Source Verified,credit_card,12.86,730.0,734.0,15.0,0.0,118095.0,79.0,26.0,Fully Paid
22000.0, 60 months,13.18,502.6,C,C3,10+ years,OWN,86000.0,Not Verified,debt_consolidation,13.91,665.0,669.0,8.0,1.0,18564.0,72.2,10.0,Charged Off
18400.0, 60 months,18.49,472.16,E,E2,2 years,MORTGAGE,40000.0,Source Verified,debt_consolidation,35.91,690.0,694.0,10.0,0.0,17457.0,79.7,30.0,Charged Off
15000.0, 36 months,7.26,464.95,A,A4,10+ years,OWN,46000.0,Verified,debt_consolidation,27.73,695.0,699.0,9.0,0.0,9338.0,53.4,16.0,Fully Paid
24000.0, 36 months,9.17,765.1,B,B2,10+ years,MORTGAGE,158700.0,Not Verified,credit_card,16.57,710.0,714.0,20.0,0.0,37970.0,64.0,47.0,Fully Paid
18000.0, 60 months,15.41,432.11,D,D1,10+ years,MORTGAGE,47000.0,Not Verified,credit_card,30.12,660.0,664.0,15.0,0.0,20011.0,49.9,22.0,Charged Off
18000.0, 36 months,11.49,593.49,B,B5,4 years,RENT,46000.0,Verified,credit_card,20.48,690.0,694.0,8.0,0.0,17439.0,89.9,14.0,Fully Paid
12000.0, 60 months,14.33,281.28,C,C5,10+ years,OWN,62000.0,Not Verified,debt_consolidation,24.84,705.0,709.0,12.0,0.0,22740.0,70.0,41.0,Fully Paid
6000.0, 36 months,7.26,185.98,A,A4,10+ years,RENT,30000.0,Source Verified,debt_consolidation,6.08,710.0,714.0,7.0,0.0,5689.0,43.4,20.0,Fully Paid
20000.0, 36 months,6.24,610.62,A,A2,< 1 year,RENT,190000.0,Not Verified,credit_card,7.11,740.0,744.0,13.0,0.0,28685.0,62.6,20.0,Fully Paid
12000.0, 36 months,9.17,382.55,B,B2,6 years,MORTGAGE,60000.0,Not Verified,home_improvement,30.6,715.0,719.0,19.0,0.0,12416.0,51.7,22.0,Fully Paid
18025.0, 60 months,18.99,467.48,E,E3,10+ years,OWN,46000.0,Source Verified,debt_consolidation,29.36,705.0,709.0,21.0,0.0,19561.0,27.8,26.0,Fully Paid
12000.0, 36 months,7.26,371.96,A,A4,< 1 year,RENT,45000.0,Not Verified,debt_consolidation,10.99,740.0,744.0,16.0,0.0,11513.0,24.7,27.0,Fully Paid
5000.0, 36 months,13.18,168.91,C,C3,10+ years,MORTGAGE,65000.0,Not Verified,debt_consolidation,28.72,660.0,664.0,16.0,0.0,6751.0,96.4,43.0,Fully Paid
12000.0, 36 months,6.24,366.37,A,A2,1 year,RENT,63000.0,Not Verified,credit_card,23.6,705.0,709.0,12.0,0.0,11269.0,72.7,14.0,Fully Paid
16825.0, 36 months,15.41,586.63,D,D1,< 1 year,RENT,37440.0,Verified,credit_card,31.92,670.0,674.0,12.0,0.0,9569.0,57.0,23.0,Fully Paid
9000.0, 36 months,6.24,274.78,A,A2,< 1 year,MORTGAGE,120000.0,Not Verified,credit_card,5.31,765.0,769.0,4.0,0.0,9790.0,20.8,7.0,Fully Paid
25000.0, 36 months,6.24,763.28,A,A2,< 1 year,RENT,88000.0,Verified,credit_card,17.4,710.0,714.0,9.0,0.0,23983.0,38.0,12.0,Fully Paid
4475.0, 36 months,14.33,153.67,C,C5,4 years,MORTGAGE,52000.0,Source Verified,debt_consolidation,13.04,665.0,669.0,8.0,0.0,4725.0,70.5,28.0,Fully Paid
12000.0, 36 months,7.89,375.43,A,A5,1 year,MORTGAGE,90000.0,Not Verified,debt_consolidation,26.49,715.0,719.0,25.0,0.0,8146.0,28.4,35.0,Fully Paid
12000.0, 60 months,14.33,281.28,C,C5,9 years,MORTGAGE,60000.0,Not Verified,home_improvement,21.54,660.0,664.0,13.0,1.0,4868.0,17.6,49.0,Fully Paid
15000.0, 36 months,7.26,464.95,A,A4,9 years,RENT,120000.0,Source Verified,credit_card,32.57,680.0,684.0,29.0,0.0,48342.0,61.1,46.0,Fully Paid
8300.0, 36 months,7.26,257.27,A,A4,10+ years,MORTGAGE,60000.0,Source Verified,debt_consolidation,11.06,685.0,689.0,11.0,0.0,12808.0,42.8,23.0,Fully Paid
8000.0, 36 months,12.59,267.98,C,C2,10+ years,RENT,93000.0,Source Verified,debt_consolidation,26.59,665.0,669.0,12.0,2.0,15331.0,70.6,29.0,Fully Paid
10000.0, 60 months,17.86,253.18,D,D5,10+ years,MORTGAGE,94000.0,Source Verified,home_improvement,17.92,685.0,689.0,6.0,0.0,9194.0,61.3,30.0,Fully Paid
20000.0, 36 months,9.17,637.58,B,B2,,MORTGAGE,54000.0,Not Verified,credit_card,17.33,690.0,694.0,10.0,0.0,15092.0,62.9,21.0,Fully Paid
12000.0, 36 months,9.17,382.55,B,B2,3 years,MORTGAGE,50000.0,Source Verified,credit_card,16.15,685.0,689.0,9.0,0.0,11911.0,65.4,21.0,Fully Paid
10075.0, 36 months,17.86,363.53,D,D5,< 1 year,OWN,28000.0,Verified,debt_consolidation,37.57,665.0,669.0,11.0,0.0,7431.0,50.9,18.0,Fully Paid
29950.0, 60 months,13.67,691.78,C,C4,8 years,MORTGAGE,71500.0,Not Verified,credit_card,32.9,710.0,714.0,11.0,0.0,23982.0,72.9,16.0,Current
19125.0, 36 months,9.99,617.03,B,B3,10+ years,MORTGAGE,63775.0,Source Verified,credit_card,16.01,715.0,719.0,9.0,0.0,26799.0,78.2,32.0,Fully Paid
2500.0, 36 months,13.67,85.05,C,C4,4 years,RENT,30000.0,Source Verified,other,20.2,720.0,724.0,3.0,0.0,2669.0,26.7,4.0,Fully Paid
6000.0, 36 months,8.18,188.52,B,B1,10+ years,MORTGAGE,35675.0,Source Verified,credit_card,8.31,665.0,669.0,9.0,0.0,9773.0,50.6,26.0,Fully Paid
3000.0, 36 months,10.99,98.21,B,B4,5 years,MORTGAGE,45000.0,Verified,debt_consolidation,34.03,665.0,669.0,15.0,1.0,23465.0,65.0,35.0,Fully Paid
7000.0, 36 months,12.05,232.67,C,C1,10+ years,RENT,39500.0,Verified,debt_consolidation,11.36,730.0,734.0,6.0,0.0,7326.0,28.8,17.0,Fully Paid
12000.0, 36 months,10.99,392.81,B,B4,1 year,RENT,75000.0,Source Verified,credit_card,13.65,680.0,684.0,9.0,0.0,23111.0,77.6,19.0,Fully Paid
18000.0, 36 months,6.24,549.56,A,A2,10+ years,RENT,130000.0,Verified,credit_card,2.93,700.0,704.0,5.0,0.0,12349.0,79.2,12.0,Fully Paid
28000.0, 36 months,7.89,876.0,A,A5,1 year,MORTGAGE,135000.0,Not Verified,debt_consolidation,14.69,745.0,749.0,14.0,0.0,35834.0,38.7,35.0,Fully Paid
10000.0, 36 months,9.99,322.63,B,B3,6 years,MORTGAGE,120000.0,Not Verified,debt_consolidation,27.4,715.0,719.0,12.0,0.0,15604.0,91.8,28.0,Fully Paid
6000.0, 36 months,10.99,196.41,B,B4,10+ years,OWN,52000.0,Source Verified,credit_card,4.89,715.0,719.0,7.0,0.0,3982.0,28.0,10.0,Fully Paid
20000.0, 60 months,14.33,468.8,C,C5,10+ years,RENT,140000.0,Source Verified,debt_consolidation,9.75,680.0,684.0,11.0,0.0,16020.0,78.1,33.0,Charged Off
8000.0, 36 months,7.89,250.29,A,A5,10+ years,MORTGAGE,135900.0,Not Verified,credit_card,17.19,685.0,689.0,10.0,0.0,12396.0,67.7,23.0,Fully Paid
5800.0, 36 months,9.99,187.13,B,B3,6 years,MORTGAGE,75000.0,Not Verified,credit_card,20.32,715.0,719.0,11.0,0.0,14400.0,55.0,17.0,Fully Paid
19000.0, 36 months,8.18,596.97,B,B1,10+ years,MORTGAGE,46700.0,Source Verified,debt_consolidation,10.41,675.0,679.0,4.0,0.0,18574.0,94.8,15.0,Fully Paid
18150.0, 36 months,16.99,647.01,D,D3,6 years,OWN,68000.0,Verified,debt_consolidation,22.56,670.0,674.0,22.0,1.0,8010.0,39.5,43.0,Fully Paid
6000.0, 36 months,7.89,187.72,A,A5,1 year,RENT,85000.0,Source Verified,debt_consolidation,12.75,700.0,704.0,7.0,0.0,5538.0,63.7,14.0,Fully Paid
34700.0, 60 months,14.33,813.36,C,C5,10+ years,MORTGAGE,115000.0,Source Verified,debt_consolidation,24.58,695.0,699.0,10.0,0.0,28926.0,63.6,18.0,Fully Paid
30000.0, 60 months,13.67,692.93,C,C4,10+ years,RENT,80000.0,Source Verified,debt_consolidation,24.57,705.0,709.0,10.0,0.0,24614.0,76.4,38.0,Current
15025.0, 60 months,17.86,380.4,D,D5,3 years,MORTGAGE,85000.0,Verified,credit_card,17.68,680.0,684.0,12.0,0.0,12238.0,62.0,28.0,Fully Paid
12000.0, 60 months,13.67,277.18,C,C4,5 years,MORTGAGE,53500.0,Not Verified,debt_consolidation,22.93,675.0,679.0,22.0,1.0,9078.0,54.7,34.0,Current
25000.0, 60 months,13.18,571.14,C,C3,2 years,RENT,50000.0,Not Verified,major_purchase,18.31,750.0,754.0,18.0,0.0,6326.0,23.9,23.0,Current
10000.0, 36 months,7.26,309.97,A,A4,4 years,RENT,46800.0,Not Verified,debt_consolidation,25.74,695.0,699.0,15.0,0.0,10133.0,66.0,17.0,Fully Paid
12600.0, 60 months,17.57,317.02,D,D4,< 1 year,RENT,75000.0,Verified,debt_consolidation,17.25,660.0,664.0,10.0,0.0,6272.0,64.7,20.0,Fully Paid
5000.0, 36 months,10.99,163.67,B,B4,1 year,OWN,58000.0,Source Verified,debt_consolidation,9.79,695.0,699.0,6.0,0.0,2590.0,33.2,33.0,Fully Paid
21000.0, 36 months,10.99,687.42,B,B4,< 1 year,RENT,50000.0,Verified,debt_consolidation,18.82,710.0,714.0,16.0,0.0,17033.0,44.7,37.0,Fully Paid
10000.0, 36 months,7.89,312.86,A,A5,10+ years,MORTGAGE,50000.0,Source Verified,home_improvement,12.43,740.0,744.0,3.0,0.0,6890.0,97.0,7.0,Fully Paid
10650.0, 36 months,18.49,387.65,E,E2,3 years,MORTGAGE,25200.0,Verified,debt_consolidation,38.81,690.0,694.0,6.0,1.0,4614.0,57.7,12.0,Charged Off
25000.0, 36 months,11.49,824.29,B,B5,2 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,23.38,720.0,724.0,24.0,0.0,10822.0,19.6,43.0,Fully Paid
5000.0, 36 months,9.99,161.32,B,B3,2 years,OWN,47000.0,Source Verified,debt_consolidation,14.17,665.0,669.0,37.0,0.0,15568.0,90.5,46.0,Fully Paid
24000.0, 36 months,12.59,803.93,C,C2,2 years,MORTGAGE,150000.0,Source Verified,debt_consolidation,7.83,685.0,689.0,8.0,0.0,26013.0,92.9,14.0,Fully Paid
23900.0, 60 months,20.99,646.45,E,E5,10+ years,RENT,150000.0,Verified,debt_consolidation,19.66,675.0,679.0,12.0,0.0,16509.0,69.4,34.0,Fully Paid
8000.0, 36 months,5.32,240.92,A,A1,10+ years,RENT,82000.0,Source Verified,credit_card,13.99,680.0,684.0,13.0,1.0,3456.0,30.3,38.0,Fully Paid
10000.0, 36 months,8.18,314.2,B,B1,10+ years,MORTGAGE,105000.0,Not Verified,credit_card,30.47,710.0,714.0,12.0,0.0,41265.0,83.4,21.0,Fully Paid
3000.0, 36 months,17.57,107.82,D,D4,7 years,RENT,52000.0,Not Verified,credit_card,26.36,675.0,679.0,21.0,0.0,12538.0,58.9,48.0,Charged Off
10800.0, 60 months,12.59,243.48,C,C2,6 years,MORTGAGE,67000.0,Source Verified,credit_card,28.45,670.0,674.0,16.0,0.0,33436.0,60.2,24.0,Current
10750.0, 36 months,9.17,342.7,B,B2,10+ years,MORTGAGE,60000.0,Verified,debt_consolidation,23.64,680.0,684.0,8.0,0.0,9011.0,75.7,28.0,Fully Paid
6025.0, 36 months,12.59,201.82,C,C2,7 years,RENT,25000.0,Source Verified,credit_card,24.26,670.0,674.0,3.0,0.0,4521.0,90.4,6.0,Fully Paid
4200.0, 36 months,10.99,137.49,B,B4,< 1 year,MORTGAGE,38688.0,Verified,credit_card,6.05,675.0,679.0,3.0,0.0,2488.0,55.3,5.0,Fully Paid
15000.0, 36 months,9.99,483.94,B,B3,3 years,OWN,115000.0,Source Verified,debt_consolidation,24.38,670.0,674.0,8.0,1.0,4115.0,37.4,32.0,Fully Paid
8000.0, 36 months,5.32,240.92,A,A1,1 year,RENT,93000.0,Source Verified,debt_consolidation,8.46,690.0,694.0,6.0,0.0,9851.0,65.2,7.0,Fully Paid
35000.0, 36 months,12.59,1172.39,C,C2,10+ years,MORTGAGE,87000.0,Verified,credit_card,34.8,715.0,719.0,10.0,0.0,16558.0,75.0,33.0,Charged Off
24000.0, 36 months,9.99,774.3,B,B3,7 years,RENT,110000.0,Verified,credit_card,25.03,705.0,709.0,17.0,0.0,79210.0,72.2,23.0,Fully Paid
26000.0, 36 months,6.24,793.81,A,A2,10+ years,OWN,75000.0,Not Verified,debt_consolidation,6.77,720.0,724.0,7.0,1.0,605.0,1.1,21.0,Fully Paid
10000.0, 60 months,10.99,217.38,B,B4,,MORTGAGE,50000.0,Not Verified,car,3.0,765.0,769.0,14.0,0.0,4502.0,9.8,33.0,Fully Paid
19050.0, 60 months,18.99,494.07,E,E3,10+ years,RENT,45000.0,Verified,debt_consolidation,17.76,695.0,699.0,14.0,1.0,7030.0,37.8,23.0,Charged Off
12000.0, 60 months,13.18,274.15,C,C3,4 years,RENT,37000.0,Source Verified,debt_consolidation,26.93,705.0,709.0,6.0,0.0,13056.0,92.6,8.0,Fully Paid
16000.0, 60 months,18.99,414.97,E,E3,7 years,OWN,40000.0,Source Verified,debt_consolidation,34.53,670.0,674.0,20.0,0.0,14770.0,72.0,34.0,Late (16-30 days)
10000.0, 36 months,5.32,301.15,A,A1,2 years,RENT,65000.0,Not Verified,credit_card,19.61,745.0,749.0,6.0,0.0,8412.0,57.2,7.0,Fully Paid
12600.0, 36 months,28.49,524.53,G,G4,< 1 year,RENT,42000.0,Verified,debt_consolidation,22.63,660.0,664.0,20.0,0.0,6648.0,84.2,21.0,Fully Paid
15000.0, 60 months,12.05,334.05,C,C1,10+ years,MORTGAGE,134500.0,Source Verified,credit_card,10.93,715.0,719.0,7.0,0.0,21236.0,91.5,13.0,Current
12000.0, 36 months,8.18,377.04,B,B1,1 year,MORTGAGE,70000.0,Not Verified,debt_consolidation,12.86,665.0,669.0,8.0,1.0,8577.0,24.2,21.0,Fully Paid
35000.0, 36 months,11.49,1154.0,B,B5,10+ years,RENT,225000.0,Verified,debt_consolidation,13.14,670.0,674.0,9.0,0.0,32664.0,59.5,28.0,Fully Paid
6500.0, 36 months,12.05,216.05,C,C1,2 years,OWN,31050.0,Source Verified,credit_card,29.76,670.0,674.0,15.0,0.0,6639.0,67.1,25.0,Fully Paid
7000.0, 36 months,9.17,223.16,B,B2,10+ years,RENT,38000.0,Verified,debt_consolidation,21.23,670.0,674.0,3.0,0.0,16282.0,98.7,9.0,Fully Paid
20000.0, 60 months,12.05,445.4,C,C1,10+ years,MORTGAGE,110000.0,Not Verified,debt_consolidation,14.64,710.0,714.0,9.0,0.0,29764.0,73.7,25.0,Fully Paid
6000.0, 36 months,11.49,197.83,B,B5,3 years,RENT,46366.0,Verified,credit_card,31.56,690.0,694.0,8.0,0.0,3380.0,60.4,44.0,Fully Paid
3000.0, 36 months,8.18,94.26,B,B1,4 years,RENT,105000.0,Source Verified,moving,12.11,745.0,749.0,13.0,0.0,9135.0,30.9,35.0,Fully Paid
35000.0, 60 months,17.57,880.61,D,D4,2 years,MORTGAGE,113000.0,Source Verified,debt_consolidation,15.1,695.0,699.0,11.0,0.0,35035.0,81.1,30.0,Current
35000.0, 60 months,24.99,1027.1,F,F4,8 years,MORTGAGE,95000.0,Source Verified,other,20.91,660.0,664.0,22.0,0.0,17011.0,42.5,38.0,Charged Off
26000.0, 36 months,13.18,878.3,C,C3,7 years,RENT,65000.0,Verified,credit_card,28.06,705.0,709.0,9.0,0.0,37218.0,60.0,17.0,Fully Paid
25000.0, 36 months,5.32,752.87,A,A1,10+ years,MORTGAGE,62000.0,Source Verified,debt_consolidation,24.13,705.0,709.0,22.0,0.0,39267.0,50.0,38.0,Fully Paid
12000.0, 60 months,9.99,254.91,B,B3,3 years,MORTGAGE,60000.0,Not Verified,credit_card,17.25,700.0,704.0,14.0,0.0,9607.0,12.1,17.0,Fully Paid
10000.0, 36 months,10.99,327.34,B,B4,1 year,RENT,120000.0,Not Verified,home_improvement,8.3,710.0,714.0,17.0,0.0,1137.0,3.0,41.0,Fully Paid
14725.0, 36 months,10.99,482.01,B,B4,< 1 year,MORTGAGE,45000.0,Not Verified,home_improvement,29.28,680.0,684.0,10.0,0.0,9053.0,42.7,37.0,Fully Paid
